forest_class	fire_2015	trans_cod	sp	number	cat_cod	predation	arthropod	bird	mammal	reptile	lost	excluded	multiple	relative_predation	arthropod_multiple	multi_taxa
LBF	1	B81_T3	SP175	N104	B81_T3_SP175_N104	1	1	0	0	0	0	0	1	1	0	0
LBF	1	B81_T3	SP175	N105	B81_T3_SP175_N105	1	1	0	0	0	0	0	1	1	0	0
LBF	1	B81_T3	SP175	N106	B81_T3_SP175_N106	1	0	1	0	0	0	0	1	0	1	0
LBF	1	B81_T3	SP175	N107	B81_T3_SP175_N107	0	0	0	0	0	0	0	0	0	0	0
LBF	1	B81_T3	SP175	N108	B81_T3_SP175_N108	1	1	0	0	0	0	0	1	1	0	0
LBF	1	B81_T3	SP175	N109	B81_T3_SP175_N109	0	0	0	0	0	0	0	0	0	0	0
LBF	1	B81_T3	SP175	N110	B81_T3_SP175_N110	1	1	0	0	0	0	0	1	1	0	0
LBF	1	B81_T3	SP175	N111	B81_T3_SP175_N111	0	0	0	0	0	0	0	0	0	0	0
LBF	1	B81_T3	SP175	N112	B81_T3_SP175_N112	1	1	0	0	0	0	0	1	1	0	0
LBF	1	B81_T3	SP175	N113	B81_T3_SP175_N113	1	1	0	0	0	0	0	1	1	0	0
LBF	1	B81_T3	SP175	N114	B81_T3_SP175_N114	0	0	0	0	0	0	0	0	0	0	0
LBF	1	B81_T3	SP175	N115	B81_T3_SP175_N115	1	1	0	0	0	0	0	1	1	0	0
LBF	1	B81_T3	SP175	N116	B81_T3_SP175_N116	0	0	0	0	0	0	0	0	0	0	0
LBF	1	B81_T3	SP175	N117	B81_T3_SP175_N117	1	1	0	0	0	0	0	1	1	0	0
LBF	1	B81_T3	SP175	N118	B81_T3_SP175_N118	0	0	0	0	0	0	0	0	0	0	0
LBF	1	B81_T3	SP175	N119	B81_T3_SP175_N119	0	0	0	0	0	0	0	0	0	0	0
LBF	1	B81_T3	SP175	N120	B81_T3_SP175_N120	1	1	0	0	0	0	0	1	1	0	0
LBF	1	B81_T3	SP225	N121	B81_T3_SP225_N121	0	0	0	0	0	0	0	0	0	0	0
LBF	1	B81_T3	SP225	N122	B81_T3_SP225_N122	0	0	0	0	0	0	0	0	0	0	0
LBF	1	B81_T3	SP225	N123	B81_T3_SP225_N123	0	0	0	0	0	0	0	0	0	0	0
LBF	1	B81_T3	SP225	N124	B81_T3_SP225_N124	1	1	0	0	0	0	0	1	1	0	0
LBF	1	B81_T3	SP225	N125	B81_T3_SP225_N125	0	0	0	0	0	0	0	0	0	0	0
LBF	1	B81_T3	SP225	N126	B81_T3_SP225_N126	0	0	0	0	0	0	0	0	0	0	0
LBF	1	B81_T3	SP225	N127	B81_T3_SP225_N127	1	1	0	0	0	0	0	1	1	0	0
LBF	1	B81_T3	SP225	N128	B81_T3_SP225_N128	0	0	0	0	0	0	0	0	0	0	0
LBF	1	B81_T3	SP225	N129	B81_T3_SP225_N129	0	0	0	0	0	0	0	0	0	0	0
LBF	1	B81_T3	SP225	N130	B81_T3_SP225_N130	1	1	0	0	0	0	0	1	1	0	0
LBF	1	B81_T3	SP225	N131	B81_T3_SP225_N131	0	0	0	0	0	0	0	0	0	0	0
LBF	1	B81_T3	SP225	N132	B81_T3_SP225_N132	0	0	0	0	0	0	0	0	0	0	0
LBF	1	B81_T3	SP225	N133	B81_T3_SP225_N133	0	0	0	0	0	0	0	0	0	0	0
LBF	1	B81_T3	SP225	N134	B81_T3_SP225_N134	1	1	0	0	0	0	0	1	1	0	0
LBF	1	B81_T3	SP225	N135	B81_T3_SP225_N135	1	1	0	0	0	0	0	1	1	0	0
LBF	1	B81_T3	SP225	N136	B81_T3_SP225_N136	1	1	0	0	0	0	0	1	1	0	0
LBF	1	B81_T3	SP225	N137	B81_T3_SP225_N137	1	1	0	0	0	0	0	1	1	0	0
LBF	1	B81_T3	SP225	N138	B81_T3_SP225_N138	1	1	0	0	0	0	0	1	1	0	0
LBF	1	B81_T3	SP225	N139	B81_T3_SP225_N139	0	0	0	0	0	0	0	0	0	0	0
LBF	1	B81_T3	SP225	N140	B81_T3_SP225_N140	0	0	0	0	0	0	0	0	0	0	0
LBF	1	B81_T3	SP225	N141	B81_T3_SP225_N141	0	0	0	0	0	0	0	0	0	0	0
LBF	1	B81_T3	SP225	N142	B81_T3_SP225_N142	0	0	0	0	0	0	0	0	0	0	0
LBF	1	B81_T3	SP225	N143	B81_T3_SP225_N143	1	1	0	0	0	0	0	1	1	0	0
LBF	1	B81_T3	SP225	N144	B81_T3_SP225_N144	1	1	0	0	0	0	0	1	1	0	0
LBF	1	B81_T3	SP225	N145	B81_T3_SP225_N145	1	1	0	0	0	0	0	1	1	0	0
LBF	1	B81_T3	SP225	N146	B81_T3_SP225_N146	0	0	0	0	0	0	0	0	0	0	0
LBF	1	B81_T3	SP225	N147	B81_T3_SP225_N147	0	0	0	0	0	0	0	0	0	0	0
LBF	1	B81_T3	SP225	N148	B81_T3_SP225_N148	1	1	0	0	0	0	0	1	1	0	0
LBF	1	B81_T3	SP225	N149	B81_T3_SP225_N149	0	0	0	0	0	0	0	0	0	0	0
LBF	1	B81_T3	SP225	N150	B81_T3_SP225_N150	1	1	0	0	0	0	0	1	1	0	0
SF	0	B357_T4	SP25	N1	B357_T4_SP25_N1	0	0	0	0	0	0	0	0	0	0	0
SF	0	B357_T4	SP25	N2	B357_T4_SP25_N2	0	0	0	0	0	0	0	0	0	0	0
SF	0	B357_T4	SP25	N3	B357_T4_SP25_N3	0	0	0	0	0	0	0	0	0	0	0
SF	0	B357_T4	SP25	N4	B357_T4_SP25_N4	0	0	0	0	0	0	0	0	0	0	0
SF	0	B357_T4	SP25	N5	B357_T4_SP25_N5	1	1	0	0	0	0	0	1	1	0	0
SF	0	B357_T4	SP25	N6	B357_T4_SP25_N6	1	1	0	0	0	0	0	1	1	0	0
SF	0	B357_T4	SP25	N7	B357_T4_SP25_N7	0	0	0	0	0	0	0	0	0	0	0
SF	0	B357_T4	SP25	N8	B357_T4_SP25_N8	1	0	1	0	0	0	0	1	0	1	0
SF	0	B357_T4	SP25	N9	B357_T4_SP25_N9	0	0	0	0	0	0	0	0	0	0	0
SF	0	B357_T4	SP25	N10	B357_T4_SP25_N10	0	0	0	0	0	0	0	0	0	0	0
SF	0	B357_T4	SP25	N11	B357_T4_SP25_N11	0	0	0	0	0	0	0	0	0	0	0
SF	0	B357_T4	SP25	N12	B357_T4_SP25_N12	0	0	0	0	0	0	0	0	0	0	0
SF	0	B357_T4	SP25	N13	B357_T4_SP25_N13	0	0	0	0	0	0	0	0	0	0	0
SF	0	B357_T4	SP25	N14	B357_T4_SP25_N14	0	0	0	0	0	0	0	0	0	0	0
SF	0	B357_T4	SP25	N15	B357_T4_SP25_N15	1	0	1	0	0	0	0	1	0	1	0
SF	0	B357_T4	SP25	N16	B357_T4_SP25_N16	0	0	0	0	0	0	0	0	0	0	0
SF	0	B357_T4	SP25	N17	B357_T4_SP25_N17	1	1	0	0	0	0	0	1	1	0	0
SF	0	B357_T4	SP25	N18	B357_T4_SP25_N18	0	0	0	0	0	0	0	0	0	0	0
SF	0	B357_T4	SP25	N19	B357_T4_SP25_N19	0	0	0	0	0	0	0	0	0	0	0
SF	0	B357_T4	SP25	N20	B357_T4_SP25_N20	1	1	0	0	0	0	0	1	1	0	0
SF	0	B357_T4	SP25	N21	B357_T4_SP25_N21	0	0	0	0	0	0	0	0	0	0	0
SF	0	B357_T4	SP25	N22	B357_T4_SP25_N22	0	0	0	0	0	0	0	0	0	0	0
SF	0	B357_T4	SP25	N23	B357_T4_SP25_N23	0	0	0	0	0	0	0	0	0	0	0
SF	0	B357_T4	SP25	N24	B357_T4_SP25_N24	1	1	0	0	0	0	0	1	1	0	0
SF	0	B357_T4	SP25	N25	B357_T4_SP25_N25	1	1	0	0	0	0	0	1	1	0	0
SF	0	B357_T4	SP25	N26	B357_T4_SP25_N26	1	1	0	0	0	0	0	1	1	0	0
SF	0	B357_T4	SP25	N27	B357_T4_SP25_N27	1	1	0	0	0	0	0	1	1	0	0
SF	0	B357_T4	SP25	N28	B357_T4_SP25_N28	0	0	0	0	0	0	0	0	0	0	0
SF	0	B357_T4	SP25	N29	B357_T4_SP25_N29	1	1	0	0	0	0	0	1	1	0	0
SF	0	B357_T4	SP25	N30	B357_T4_SP25_N30	0	0	0	0	0	0	0	0	0	0	0
SF	0	B357_T4	SP75	N31	B357_T4_SP75_N31	0	0	0	0	0	0	0	0	0	0	0
SF	0	B357_T4	SP75	N32	B357_T4_SP75_N32	0	0	0	0	0	0	0	0	0	0	0
SF	0	B357_T4	SP75	N33	B357_T4_SP75_N33	0	0	0	0	0	0	0	0	0	0	0
SF	0	B357_T4	SP75	N34	B357_T4_SP75_N34	1	1	0	0	0	0	0	1	1	0	0
SF	0	B357_T4	SP75	N35	B357_T4_SP75_N35	0	0	0	0	0	0	0	0	0	0	0
SF	0	B357_T4	SP75	N36	B357_T4_SP75_N36	1	1	1	0	0	0	0	2	0	1	1
SF	0	B357_T4	SP75	N37	B357_T4_SP75_N37	0	0	0	0	0	0	0	0	0	0	0
SF	0	B357_T4	SP75	N38	B357_T4_SP75_N38	1	1	0	0	0	0	0	1	1	0	0
SF	0	B357_T4	SP75	N39	B357_T4_SP75_N39	1	1	0	0	0	0	0	1	1	0	0
SF	0	B357_T4	SP75	N40	B357_T4_SP75_N40	1	1	0	0	0	0	0	1	1	0	0
SF	0	B357_T4	SP75	N41	B357_T4_SP75_N41	1	1	1	0	0	0	0	2	0	1	1
SF	0	B357_T4	SP75	N42	B357_T4_SP75_N42	1	1	0	0	0	0	0	1	1	0	0
